year_film,year_ceremony,ceremony,category,canon_category,name,film,winner
2010,2011,83,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Jed Rothstein,Killing in the Name,False
2010,2011,83,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Sara Nesson/Mitchell W. Block,Poster Girl,False
2010,2011,83,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Karen Goodman/Kirk Simon,Strangers No More,True
2010,2011,83,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Jennifer Redfearn/Tim Metzger,Sun Come Up,False
2010,2011,83,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Ruby Yang/Thomas Lennon,The Warriors of Qiugang,False
2010,2011,83,FILM EDITING,FILM EDITING,Andrew Weisblum,Black Swan,False
2010,2011,83,FILM EDITING,FILM EDITING,Pamela Martin,The Fighter,False
2010,2011,83,FILM EDITING,FILM EDITING,Tariq Anwar,The King's Speech,False
2010,2011,83,FILM EDITING,FILM EDITING,Jon Harris,127 Hours,False
2010,2011,83,FILM EDITING,FILM EDITING,Angus Wall/Kirk Baxter,The Social Network,True
2010,2011,83,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Mexico,Biutiful,False
2010,2011,83,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Greece,Dogtooth,False
2010,2011,83,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Denmark,In a Better World,True
2010,2011,83,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Canada,Incendies,False
2010,2011,83,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Algeria,Outside the Law (Hors-la-loi),False
2010,2011,83,MAKEUP,MAKEUP AND HAIRSTYLING,Adrien Morot,Barney's Version,False
2010,2011,83,MAKEUP,MAKEUP AND HAIRSTYLING,Edouard F. Henriques/Gregory Funk/Yolanda Toussieng,The Way Back,False
2010,2011,83,MAKEUP,MAKEUP AND HAIRSTYLING,Rick Baker/Dave Elsey,The Wolfman,True
2010,2011,83,MUSIC (Original Score),MUSIC (Original Score),John Powell,How to Train Your Dragon,False
2010,2011,83,MUSIC (Original Score),MUSIC (Original Score),Hans Zimmer,Inception,False
2010,2011,83,MUSIC (Original Score),MUSIC (Original Score),Alexandre Desplat,The King's Speech,False
2010,2011,83,MUSIC (Original Score),MUSIC (Original Score),A.R. Rahman,127 Hours,False
2010,2011,83,MUSIC (Original Score),MUSIC (Original Score),Trent Reznor/Atticus Ross,The Social Network,True
2010,2011,83,MUSIC (Original Song),MUSIC (Original Song),Tom Douglas/Troy Verges/Hillary Lindsey,Country Strong,False
2010,2011,83,MUSIC (Original Song),MUSIC (Original Song),Alan Menken/Glenn Slater,Tangled,False
2010,2011,83,MUSIC (Original Song),MUSIC (Original Song),A.R. Rahman/Dido/Rollo Armstrong,127 Hours,False
2010,2011,83,MUSIC (Original Song),MUSIC (Original Song),Randy Newman,Toy Story 3,True
2010,2011,83,BEST PICTURE,BEST PICTURE,Mike Medavoy/Brian Oliver/Scott Franklin,Black Swan,False
2010,2011,83,BEST PICTURE,BEST PICTURE,David Hoberman/Todd Lieberman/Mark Wahlberg,The Fighter,False
2010,2011,83,BEST PICTURE,BEST PICTURE,Emma Thomas/Christopher Nolan,Inception,False
2010,2011,83,BEST PICTURE,BEST PICTURE,Gary Gilbert/Jeffrey Levy-Hinte/Celine Rattray,The Kids Are All Right,False
2010,2011,83,BEST PICTURE,BEST PICTURE,Iain Canning/Emile Sherman/Gareth Unwin,The King's Speech,True
2010,2011,83,BEST PICTURE,BEST PICTURE,Christian Colson/Danny Boyle/John Smithson,127 Hours,False
2010,2011,83,BEST PICTURE,BEST PICTURE,Scott Rudin/Dana Brunetti/Michael De Luca/Ceán Chaffin,The Social Network,False
2010,2011,83,BEST PICTURE,BEST PICTURE,Darla K. Anderson,Toy Story 3,False
2010,2011,83,BEST PICTURE,BEST PICTURE,Scott Rudin/Ethan Coen/Joel Coen,True Grit,False
2010,2011,83,BEST PICTURE,BEST PICTURE,Anne Rosellini/Alix Madigan-Yorkin,Winter's Bone,False
2010,2011,83,SHORT FILM (Animated),SHORT FILM (Animated),Teddy Newton,Day & Night,False
2010,2011,83,SHORT FILM (Animated),SHORT FILM (Animated),Jakob Schuh/Max Lang,The Gruffalo,False
2010,2011,83,SHORT FILM (Animated),SHORT FILM (Animated),Geefwee Boedoe,Let's Pollute,False
2010,2011,83,SHORT FILM (Animated),SHORT FILM (Animated),Shaun Tan/Andrew Ruhemann,The Lost Thing,True
2010,2011,83,SHORT FILM (Animated),SHORT FILM (Animated),Bastien Dubois,"Madagascar, carnet de voyage (Madagascar, a Journey Diary)",False
2010,2011,83,SHORT FILM (Live Action),SHORT FILM (Live Action),Tanel Toom,The Confession,False
2010,2011,83,SHORT FILM (Live Action),SHORT FILM (Live Action),Michael Creagh,The Crush,False
2010,2011,83,SHORT FILM (Live Action),SHORT FILM (Live Action),Luke Matheny,God of Love,True
2010,2011,83,SHORT FILM (Live Action),SHORT FILM (Live Action),Ivan Goldschmidt,Na Wewe,False
2010,2011,83,SHORT FILM (Live Action),SHORT FILM (Live Action),Ian Barnes/Samantha Waite,Wish 143,False
2010,2011,83,SOUND EDITING,SOUND EDITING,Richard King,Inception,True
2010,2011,83,SOUND EDITING,SOUND EDITING,Tom Myers/Michael Silvers,Toy Story 3,False
2010,2011,83,SOUND EDITING,SOUND EDITING,Gwendolyn Yates Whittle/Addison Teague,Tron: Legacy,False
2010,2011,83,SOUND EDITING,SOUND EDITING,Skip Lievsay/Craig Berkey,True Grit,False
2010,2011,83,SOUND EDITING,SOUND EDITING,Mark P. Stoeckinger,Unstoppable,False
2010,2011,83,SOUND MIXING,SOUND MIXING,Lora Hirschberg/Gary A. Rizzo/Ed Novick,Inception,True
2010,2011,83,SOUND MIXING,SOUND MIXING,Paul Hamblin/Martin Jensen/John Midgley,The King's Speech,False
2010,2011,83,SOUND MIXING,SOUND MIXING,Jeffrey J. Haboush/Greg P. Russell/Scott Millan/William Sarokin,Salt,False
2010,2011,83,SOUND MIXING,SOUND MIXING,Ren Klyce/David Parker/Michael Semanick/Mark Weingarten,The Social Network,False
2010,2011,83,SOUND MIXING,SOUND MIXING,Skip Lievsay/Craig Berkey/Greg Orloff/Peter F. Kurland,True Grit,False
2010,2011,83,VISUAL EFFECTS,VISUAL EFFECTS,Ken Ralston/David Schaub/Carey Villegas/Sean Phillips,Alice in Wonderland,False
2010,2011,83,VISUAL EFFECTS,VISUAL EFFECTS,Tim Burke/John Richardson/Christian Manz/Nicolas Aithadi,Harry Potter and the Deathly Hallows Part 1,False
2010,2011,83,VISUAL EFFECTS,VISUAL EFFECTS,Michael Owens/Bryan Grill/Stephan Trojansky/Joe Farrell,Hereafter,False
2010,2011,83,VISUAL EFFECTS,VISUAL EFFECTS,Paul Franklin/Chris Corbould/Andrew Lockley/Peter Bebb,Inception,True
2010,2011,83,VISUAL EFFECTS,VISUAL EFFECTS,Janek Sirrs/Ben Snow/Ged Wright/Daniel Sudick,Iron Man 2,False
2010,2011,83,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Danny Boyle/Simon Beaufoy,127 Hours,False
2010,2011,83,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Aaron Sorkin,The Social Network,True
2010,2011,83,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Michael Arndt/John Lasseter/Andrew Stanton/Lee Unkrich,Toy Story 3,False
2010,2011,83,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Joel Coen/Ethan Coen,True Grit,False
2010,2011,83,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Debra Granik/Anne Rosellini,Winter's Bone,False
2010,2011,83,WRITING (Original Screenplay),WRITING (Original Screenplay),Mike Leigh,Another Year,False
2010,2011,83,WRITING (Original Screenplay),WRITING (Original Screenplay),Scott Silver/Paul Tamasy/Eric Johnson/Keith Dorrington,The Fighter,False
2010,2011,83,WRITING (Original Screenplay),WRITING (Original Screenplay),Christopher Nolan,Inception,False
2010,2011,83,WRITING (Original Screenplay),WRITING (Original Screenplay),Lisa Cholodenko/Stuart Blumberg,The Kids Are All Right,False
2010,2011,83,WRITING (Original Screenplay),WRITING (Original Screenplay),David Seidler,The King's Speech,True
2010,2011,83,HONORARY AWARD,HONORARY AWARD,Kevin Brownlow,,True
2010,2011,83,HONORARY AWARD,HONORARY AWARD,Jean-Luc Godard,,True
2010,2011,83,HONORARY AWARD,HONORARY AWARD,Eli Wallach,,True
2010,2011,83,IRVING G. THALBERG MEMORIAL AWARD,IRVING G. THALBERG MEMORIAL AWARD,Francis Ford Coppola,,True
2010,2011,83,JOHN A. BONNER MEDAL OF COMMENDATION,JOHN A. BONNER MEDAL OF COMMENDATION,Denny Clairmont,,True
2011,2012,84,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Demián Bichir,A Better Life,False
2011,2012,84,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,George Clooney,The Descendants,False
2011,2012,84,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Jean Dujardin,The Artist,True
2011,2012,84,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Gary Oldman,Tinker Tailor Soldier Spy,False
2011,2012,84,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Brad Pitt,Moneyball,False
2011,2012,84,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Kenneth Branagh,My Week with Marilyn,False
2011,2012,84,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Jonah Hill,Moneyball,False
2011,2012,84,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Nick Nolte,Warrior,False
2011,2012,84,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,Beginners,True
2011,2012,84,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Max von Sydow,Extremely Loud & Incredibly Close,False
2011,2012,84,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Glenn Close,Albert Nobbs,False
2011,2012,84,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Viola Davis,The Help,False
2011,2012,84,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Rooney Mara,The Girl with the Dragon Tattoo,False
2011,2012,84,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Meryl Streep,The Iron Lady,True
2011,2012,84,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Michelle Williams,My Week with Marilyn,False
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Bérénice Bejo,The Artist,False
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Jessica Chastain,The Help,False
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Melissa McCarthy,Bridesmaids,False
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Janet McTeer,Albert Nobbs,False
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Help,True
2011,2012,84,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Alain Gagnol/Jean-Loup Felicioli,A Cat in Paris,False
2011,2012,84,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Fernando Trueba/Javier Mariscal,Chico & Rita,False
2011,2012,84,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Jennifer Yuh Nelson,Kung Fu Panda 2,False
2011,2012,84,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Chris Miller,Puss in Boots,False
2011,2012,84,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Gore Verbinski,Rango,True
2011,2012,84,ART DIRECTION,ART DIRECTION,Laurence Bennett/Robert Gould,The Artist,False
2011,2012,84,ART DIRECTION,ART DIRECTION,Stuart Craig/Stephenie McMillan,Harry Potter and the Deathly Hallows Part 2,False
2011,2012,84,ART DIRECTION,ART DIRECTION,Dante Ferretti/Francesca Lo Schiavo,Hugo,True
2011,2012,84,ART DIRECTION,ART DIRECTION,Anne Seibel/Hélène Dubreuil,Midnight in Paris,False
2011,2012,84,ART DIRECTION,ART DIRECTION,Rick Carter/Lee Sandales,War Horse,False
2011,2012,84,CINEMATOGRAPHY,CINEMATOGRAPHY,Guillaume Schiffman,The Artist,False
2011,2012,84,CINEMATOGRAPHY,CINEMATOGRAPHY,Jeff Cronenweth,The Girl with the Dragon Tattoo,False
2011,2012,84,CINEMATOGRAPHY,CINEMATOGRAPHY,Robert Richardson,Hugo,True
2011,2012,84,CINEMATOGRAPHY,CINEMATOGRAPHY,Emmanuel Lubezki,The Tree of Life,False
2011,2012,84,CINEMATOGRAPHY,CINEMATOGRAPHY,Janusz Kaminski,War Horse,False
2011,2012,84,COSTUME DESIGN,COSTUME DESIGN,Lisy Christl,Anonymous,False
2011,2012,84,COSTUME DESIGN,COSTUME DESIGN,Mark Bridges,The Artist,True
2011,2012,84,COSTUME DESIGN,COSTUME DESIGN,Sandy Powell,Hugo,False
2011,2012,84,COSTUME DESIGN,COSTUME DESIGN,Michael O'Connor,Jane Eyre,False
2011,2012,84,COSTUME DESIGN,COSTUME DESIGN,Arianne Phillips,W.E.,False
2011,2012,84,DIRECTING,DIRECTING,Michel Hazanavicius,The Artist,True
2011,2012,84,DIRECTING,DIRECTING,Alexander Payne,The Descendants,False
2011,2012,84,DIRECTING,DIRECTING,Martin Scorsese,Hugo,False
2011,2012,84,DIRECTING,DIRECTING,Woody Allen,Midnight in Paris,False
2011,2012,84,DIRECTING,DIRECTING,Terrence Malick,The Tree of Life,False
2011,2012,84,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Danfung Dennis/Mike Lerner,Hell and Back Again,False
2011,2012,84,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Marshall Curry/Sam Cullman,If a Tree Falls: A Story of the Earth Liberation Front,False
2011,2012,84,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Joe Berlinger/Bruce Sinofsky,Paradise Lost 3: Purgatory,False
2011,2012,84,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Wim Wenders/Gian-Piero Ringel,Pina,False
2011,2012,84,DOCUMENTARY (Feature),DOCUMENTARY (Feature),TJ Martin/Dan Lindsay/Rich Middlemas,Undefeated,True
2011,2012,84,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Robin Fryday/Gail Dolgin,The Barber of Birmingham: Foot Soldier of the Civil Rights Movement,False
2011,2012,84,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Rebecca Cammisa/Julie Anderson,God Is the Bigger Elvis,False
2011,2012,84,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),James Spione,Incident in New Baghdad,False
2011,2012,84,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Daniel Junge/Sharmeen Obaid-Chinoy,Saving Face,True
2011,2012,84,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Lucy Walker/Kira Carstensen,The Tsunami and the Cherry Blossom,False
2011,2012,84,FILM EDITING,FILM EDITING,Anne-Sophie Bion/Michel Hazanavicius,The Artist,False
2011,2012,84,FILM EDITING,FILM EDITING,Kevin Tent,The Descendants,False
2011,2012,84,FILM EDITING,FILM EDITING,Kirk Baxter/Angus Wall,The Girl with the Dragon Tattoo,True
2011,2012,84,FILM EDITING,FILM EDITING,Thelma Schoonmaker,Hugo,False
2011,2012,84,FILM EDITING,FILM EDITING,Christopher Tellefsen,Moneyball,False
2011,2012,84,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Belgium,Bullhead,False
2011,2012,84,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Israel,Footnote,False
2011,2012,84,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Poland,In Darkness,False
2011,2012,84,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Canada,Monsieur Lazhar,False
2011,2012,84,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Iran,A Separation,True
2011,2012,84,MAKEUP,MAKEUP AND HAIRSTYLING,Martial Corneville/Lynn Johnston/Matthew W. Mungle,Albert Nobbs,False
2011,2012,84,MAKEUP,MAKEUP AND HAIRSTYLING,Nick Dudman/Amanda Knight/Lisa Tomblin,Harry Potter and the Deathly Hallows Part 2,False
2011,2012,84,MAKEUP,MAKEUP AND HAIRSTYLING,Mark Coulier/J. Roy Helland,The Iron Lady,True
2011,2012,84,MUSIC (Original Score),MUSIC (Original Score),John Williams,The Adventures of Tintin,False
2011,2012,84,MUSIC (Original Score),MUSIC (Original Score),Ludovic Bource,The Artist,True
2011,2012,84,MUSIC (Original Score),MUSIC (Original Score),Howard Shore,Hugo,False
2011,2012,84,MUSIC (Original Score),MUSIC (Original Score),Alberto Iglesias,Tinker Tailor Soldier Spy,False
2011,2012,84,MUSIC (Original Score),MUSIC (Original Score),John Williams,War Horse,False
2011,2012,84,MUSIC (Original Song),MUSIC (Original Song),Bret McKenzie,The Muppets,True
2011,2012,84,MUSIC (Original Song),MUSIC (Original Song),Sergio Mendes/Carlinhos Brown/Siedah Garrett,Rio,False
2011,2012,84,BEST PICTURE,BEST PICTURE,Thomas Langmann,The Artist,True
2011,2012,84,BEST PICTURE,BEST PICTURE,Jim Burke/Alexander Payne/Jim Taylor,The Descendants,False
2011,2012,84,BEST PICTURE,BEST PICTURE,Scott Rudin,Extremely Loud & Incredibly Close,False
2011,2012,84,BEST PICTURE,BEST PICTURE,Brunson Green/Chris Columbus/Michael Barnathan,The Help,False
2011,2012,84,BEST PICTURE,BEST PICTURE,Graham King/Martin Scorsese,Hugo,False
2011,2012,84,BEST PICTURE,BEST PICTURE,Letty Aronson/Stephen Tenenbaum,Midnight in Paris,False
2011,2012,84,BEST PICTURE,BEST PICTURE,Michael De Luca/Rachael Horovitz/Brad Pitt,Moneyball,False
2011,2012,84,BEST PICTURE,BEST PICTURE,Sarah Green/Bill Pohlad/Dede Gardner/Grant Hill,The Tree of Life,False
2011,2012,84,BEST PICTURE,BEST PICTURE,Steven Spielberg/Kathleen Kennedy,War Horse,False
2011,2012,84,SHORT FILM (Animated),SHORT FILM (Animated),Patrick Doyon,Dimanche/Sunday,False
2011,2012,84,SHORT FILM (Animated),SHORT FILM (Animated),William Joyce/Brandon Oldenburg,The Fantastic Flying Books of Mr. Morris Lessmore,True
2011,2012,84,SHORT FILM (Animated),SHORT FILM (Animated),Enrico Casarosa,La Luna,False
2011,2012,84,SHORT FILM (Animated),SHORT FILM (Animated),Grant Orchard/Sue Goffe,A Morning Stroll,False
2011,2012,84,SHORT FILM (Animated),SHORT FILM (Animated),Amanda Forbis/Wendy Tilby,Wild Life,False
2011,2012,84,SHORT FILM (Live Action),SHORT FILM (Live Action),Peter McDonald/Eimear O'Kane,Pentecost,False
2011,2012,84,SHORT FILM (Live Action),SHORT FILM (Live Action),Max Zähle/Stefan Gieren,Raju,False
2011,2012,84,SHORT FILM (Live Action),SHORT FILM (Live Action),Terry George/Oorlagh George,The Shore,True
2011,2012,84,SHORT FILM (Live Action),SHORT FILM (Live Action),Andrew Bowler/Gigi Causey,Time Freak,False
2011,2012,84,SHORT FILM (Live Action),SHORT FILM (Live Action),Hallvar Witzø,Tuba Atlantic,False
2011,2012,84,SOUND EDITING,SOUND EDITING,Lon Bender/Victor Ray Ennis,Drive,False
2011,2012,84,SOUND EDITING,SOUND EDITING,Ren Klyce,The Girl with the Dragon Tattoo,False
2011,2012,84,SOUND EDITING,SOUND EDITING,Philip Stockton/Eugene Gearty,Hugo,True
2011,2012,84,SOUND EDITING,SOUND EDITING,Ethan Van der Ryn/Erik Aadahl,Transformers: Dark of the Moon,False
2011,2012,84,SOUND EDITING,SOUND EDITING,Richard Hymns/Gary Rydstrom,War Horse,False
2011,2012,84,SOUND MIXING,SOUND MIXING,David Parker/Michael Semanick/Ren Klyce/Bo Persson,The Girl with the Dragon Tattoo,False
2011,2012,84,SOUND MIXING,SOUND MIXING,Tom Fleischman/John Midgley,Hugo,True
2011,2012,84,SOUND MIXING,SOUND MIXING,Deb Adair/Ron Bochar/David Giammarco/Ed Novick,Moneyball,False
2011,2012,84,SOUND MIXING,SOUND MIXING,Greg P. Russell/Gary Summers/Jeffrey J. Haboush/Peter J. Devlin,Transformers: Dark of the Moon,False
2011,2012,84,SOUND MIXING,SOUND MIXING,Gary Rydstrom/Andy Nelson/Tom Johnson/Stuart Wilson,War Horse,False
2011,2012,84,VISUAL EFFECTS,VISUAL EFFECTS,Tim Burke/David Vickery/Greg Butler/John Richardson,Harry Potter and the Deathly Hallows Part 2,False
2011,2012,84,VISUAL EFFECTS,VISUAL EFFECTS,Rob Legato/Joss Williams/Ben Grossmann/Alex Henning,Hugo,True
2011,2012,84,VISUAL EFFECTS,VISUAL EFFECTS,Erik Nash/John Rosengrant/Dan Taylor/Swen Gillberg,Real Steel,False
2011,2012,84,VISUAL EFFECTS,VISUAL EFFECTS,Joe Letteri/Dan Lemmon/R. Christopher White/Daniel Barrett,Rise of the Planet of the Apes,False
2011,2012,84,VISUAL EFFECTS,VISUAL EFFECTS,Scott Farrar/Scott Benza/Matthew Butler/John Frazier,Transformers: Dark of the Moon,False
2011,2012,84,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Alexander Payne/Nat Faxon/Jim Rash,The Descendants,True
2011,2012,84,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),John Logan,Hugo,False
2011,2012,84,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),George Clooney/Grant Heslov/Beau Willimon,The Ides of March,False
2011,2012,84,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Steven Zaillian/Aaron Sorkin/Stan Chervin,Moneyball,False
2011,2012,84,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Bridget O'Connor/Peter Straughan,Tinker Tailor Soldier Spy,False
2011,2012,84,WRITING (Original Screenplay),WRITING (Original Screenplay),Michel Hazanavicius,The Artist,False
2011,2012,84,WRITING (Original Screenplay),WRITING (Original Screenplay),Annie Mumolo/Kristen Wiig,Bridesmaids,False
2011,2012,84,WRITING (Original Screenplay),WRITING (Original Screenplay),J.C. Chandor,Margin Call,False
2011,2012,84,WRITING (Original Screenplay),WRITING (Original Screenplay),Woody Allen,Midnight in Paris,True
2011,2012,84,WRITING (Original Screenplay),WRITING (Original Screenplay),Asghar Farhadi,A Separation,False
2011,2012,84,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,Oprah Winfrey,,True
2011,2012,84,HONORARY AWARD,HONORARY AWARD,James Earl Jones,,True
2011,2012,84,HONORARY AWARD,HONORARY AWARD,Dick Smith,,True
2011,2012,84,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,Douglas Trumbull,,True
2011,2012,84,JOHN A. BONNER MEDAL OF COMMENDATION,JOHN A. BONNER MEDAL OF COMMENDATION,Jonathan Erland,,True
2012,2013,85,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Bradley Cooper,Silver Linings Playbook,False
2012,2013,85,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Lincoln,True
2012,2013,85,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Hugh Jackman,Les Misérables,False
2012,2013,85,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Joaquin Phoenix,The Master,False
2012,2013,85,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Denzel Washington,Flight,False
2012,2013,85,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Alan Arkin,Argo,False
2012,2013,85,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Robert De Niro,Silver Linings Playbook,False
2012,2013,85,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,The Master,False
2012,2013,85,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,Lincoln,False
2012,2013,85,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Django Unchained,True
